ID,playerid,name,Playerfit,foot,moveGK,GKS,Ingso,Competetion,HeiGK,Dec,lpbg,la9,la6,rnoGroup,Solsbgopponent,positiondef,nmovGK,SRGK1,SRGK2,SRGK3,SRGK4,SRGK5,SRGK6,Choice,av_1,av_2,av_3,av_4,av_5,av_6,Shothardness,tappedtheball,ImportantnessGame,Importantnessgamegrouped,specialMatch,lastGKdive,CluborNationalTeam,competition,Minute,secondlastpenalty,secondlastGKdive,JColourPlayer,JColourGK,Great GK?,Status,Great_GK,foot_cat,mvmtGK_cat,standposGK_cat,ingameshoot_cat,compleague_cat,decider_cat,lastpenaltygoal_cat,lastpenaldir_cat,roundnogroup_cat,heightGK_cat,posdef_cat,GKmvmttyp_cat,opplstpengoal_cat,shothardness_cat,tappedball_cat,gameimportance_cat,specialmatch_cat,lastGKdive_cat,clubornational_cat,compCup_cat,compECC_cat,compNational_cat,compQuali_cat,jerseygreyGK_cat,jerseyredGK_cat,jerseyblackGK_cat,jerseyblueGK_cat,jerseygreenGK_cat,jerseyyellowGK_cat,jerseyorangeGK_cat,jerseygoldPL_cat,jerseyblackPL_cat,jerseywhitePL_cat,jerseypinkPL_cat,jerseypurplePL_cat,jerseyredPL_cat,jerseygreenPL_cat,secondlastGKdivedir_cat,secondlastpen_cat
318,106,Daniel James,2,R,no,central,Shootout,EL,189,yes,null,null,null,Final,Goal,MF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6,1,1,1,1,1,1,normal,no,5,important,yes,null,Club,EL,null,null,null,Red,Orange,no,Goal,no,1,0,2,1,0,1,0,0,0,8,0,2,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
319,107,Darida,2,R,no,central,Shootout,Cup,185,no,null,null,null,2,Goal,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,1,1,1,1,1,1,1,normal,no,3,normal,no,null,Club,Cup,null,null,null,Blue-White,Green,no,Goal,no,1,0,2,1,0,0,0,0,0,4,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,108,Darmian,2,R,jumping on spot,central,Shootout,EM,193,no,null,null,null,Quarter-Final,Goal,DF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6,1,1,1,1,1,1,normal,yes,4,normal,yes,null,National Team,EM,null,null,null,Blue,Black,yes,Saved,yes,1,2,2,1,0,0,0,0,0,12,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,109,David Luiz,2,R,no,central,Shootout,EL,189,no,null,null,null,Semi-Final,Saved,DF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4,1,1,1,1,1,1,strong,no,5,normal,no,null,Club,EL,null,null,null,Blue,Yellow,no,Goal,no,1,0,2,1,0,0,0,0,0,8,1,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,110,de Bruyne,3,R,no,central,Ingame,League,197,no,null,null,null,null,null,MF,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,3,1,1,1,1,1,1,normal,yes,3,normal,no,null,Club,League,43,null,null,Blue,Green,no,Saved,no,1,0,2,0,1,0,0,0,0,16,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323,111,de Gea,3,R,no,central,Shootout,EL,189,yes,null,null,null,Final,Goal,GK,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6,1,1,1,1,1,1,normal,yes,5,important,yes,null,Club,EL,null,null,null,Red,Orange,no,Saved,no,1,0,2,1,0,1,0,0,0,8,0,2,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
324,112,dÃ¨ GuzmÃ¡n,1,R,no,central,Shootout,EL,186,no,null,null,null,Semi-Final,Saved,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4,1,1,1,1,1,1,normal,no,5,normal,yes,null,Club,EL,null,null,null,White,Green,no,Goal,no,1,0,2,1,0,0,0,0,0,5,0,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
325,113,De Rossi,2,R,no,slightly left,Shootout,WM,180,no,null,null,null,Final,Missed,MF,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,1,1,1,1,1,1,1,normal,no,5,normal,yes,null,National Team,WM,null,null,null,Blue,Black,yes,Goal,yes,1,0,1,1,0,0,0,0,0,1,0,2,2,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,113,De Rossi,2,R,no,central,Shootout,EM,182,no,null,null,null,Quarter-Final,null,MF,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,4,1,1,1,1,1,1,normal,yes,4,normal,yes,null,National Team,EM,null,null,null,White,Black,yes,Saved,yes,1,0,2,1,0,0,0,0,0,1,0,2,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
327,114,de Sciglio,2,R,jumping on spot,central,Shootout,EM,193,no,null,null,null,Quarter-Final,Goal,DF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,1,1,1,1,1,1,1,normal,no,4,normal,yes,null,National Team,EM,null,null,null,Blue,Black,yes,Goal,yes,1,2,2,1,0,0,0,0,0,12,1,1,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,115,Del Piero,1,R,no,central,Shootout,WM,180,no,null,null,null,Final,Goal,ST,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,1,1,1,1,1,1,1,normal,no,5,unimportant,yes,null,National Team,WM,null,null,null,Blue,Black,yes,Goal,yes,1,0,2,1,0,0,0,0,0,1,0,2,1,2,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,116,Dennis,2,R,jumping on spot,slightly right,Ingame,Cup,195,no,null,null,null,last sixteen,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,4,1,1,1,1,1,1,normal,yes,3,important,no,null,Club,Cup,78,null,null,Yellow,Blue,no,Saved,no,1,2,3,0,0,0,0,0,0,14,0,1,0,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330,117,Depay,3,R,no,central,Ingame,EM,191,no,null,null,null,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4,1,1,1,1,1,1,strong,no,3,normal,no,null,National Team,EM,11,null,null,Orange,Green,no,Goal,no,1,0,2,0,0,0,0,0,1,10,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
331,118,Di Natale,2,R,no,central,Shootout,EM,182,no,null,null,null,Quarter-Final,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,6,1,1,1,1,1,1,normal,yes,4,normal,yes,null,National Team,EM,null,null,null,White,Black,yes,Saved,yes,1,0,2,1,0,0,0,0,0,1,0,2,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
332,119,Diamanti,1,L,no,central,Shootout,EM,196,yes,null,null,null,Quarter-Final,Saved,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4,1,1,1,1,1,1,normal,no,4,normal,yes,null,National Team,EM,null,null,null,Blue,Red,yes,Goal,yes,0,0,2,1,0,1,0,0,0,15,0,2,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,120,Diaz,2,R,no,central,Shootout,WM,186,no,null,null,null,last sixteen,Saved,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,5,1,1,1,1,1,1,normal,no,4,important,yes,null,National Team,WM,null,null,null,Red,Grey,yes,Goal,yes,1,0,2,1,0,0,0,0,0,5,0,2,2,2,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334,121,Dier,2,R,no,slightly right,Shootout,WM,183,yes,null,null,null,last sixteen,Saved,DF,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4,1,1,1,1,1,1,normal,yes,4,normal,no,null,National Team,WM,null,null,null,Red,Blue,no,Goal,no,1,0,3,1,0,1,0,0,0,2,1,2,2,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
335,122,Dilrosun,1,L,jumping on spot,central,Shootout,Cup,185,no,null,null,null,2,Saved,MF,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6,1,1,1,1,1,1,normal,no,3,normal,no,null,Club,Cup,null,null,null,Blue-White,Green,no,Goal,no,0,2,2,1,0,0,0,0,0,4,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,123,Dindane,1,R,no,central,Ingame,WM,186,no,null,null,null,Group,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,6,1,1,1,1,1,1,normal,no,2,normal,no,null,National Team,WM,37,null,null,Orange,Red,no,Goal,no,1,0,2,0,0,0,0,0,1,5,0,2,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,124,Donovan,1,R,no,central,Ingame,WM,183,no,null,null,null,last sixteen,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,6,1,1,1,1,1,1,normal,no,4,normal,no,null,National Team,WM,62,null,null,White,Blue,no,Goal,no,1,0,2,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
338,125,Dost,2,R,links geneigt,central,Ingame,League,197,no,null,null,null,null,null,ST,moving,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,5,1,1,1,1,1,1,normal,no,3,important,no,null,Club,League,63,null,null,Red-Black,Grey,no,Goal,no,1,1,2,0,1,0,0,0,0,16,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,126,Dragovic,2,R,no,central,Ingame,EM,194,no,null,null,null,Group,null,DF,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4,1,1,1,1,1,1,normal,no,4,normal,no,null,National Team,EM,37,null,null,Red,White,no,Missed,no,1,0,2,0,0,0,0,0,1,13,1,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
340,127,Draxler,2,R,no,central,Shootout,EM,192,no,null,null,null,Quarter-Final,Missed,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6,1,1,1,1,1,1,normal,no,4,important,yes,null,National Team,EM,null,null,null,White,Red,yes,Goal,yes,1,0,2,1,0,0,0,0,0,11,0,2,2,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
341,127,Drexler,2,R,no,central,Shootout,Cup,193,no,null,null,null,2,Goal,MF,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,1,1,1,1,1,1,1,normal,no,3,important,no,null,Club,Cup,null,null,null,White,Blue,no,Missed,no,1,0,2,1,0,0,0,0,0,12,0,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
342,128,Duda,1,R,no,central,Ingame,Cup,185,no,null,null,null,2,null,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4,1,1,1,1,1,1,normal,no,3,important,no,null,Club,Cup,85,null,null,Blue-White,Green,no,Goal,no,1,0,2,0,0,0,0,0,0,4,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343,128,Duda,1,R,no,central,Ingame,League,195,no,Goal,7,4,null,null,MF,still,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,4,1,1,1,1,1,1,normal,no,3,important,no,Right,Club,League,45,null,null,Yellow,Black,no,Goal,no,1,0,2,0,1,0,2,4,0,14,0,2,0,2,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344,128,Duda,1,R,no,central,Ingame,League,194,no,Goal,7,4,null,null,MF,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6,1,1,1,1,1,1,normal,no,3,normal,yes,Left,Club,League,35,Goal,Right,White,Green,no,Goal,no,1,0,2,0,1,0,2,4,0,13,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1
345,128,Duda,1,R,jumping on spot,central,Ingame,League,194,no,Goal,9,6,null,null,MF,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4,1,1,1,1,1,1,normal,yes,4,normal,no,Left,Club,League,43,Goal,Left,White,Blue,no,Goal,no,1,2,2,0,1,0,2,6,0,13,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
346,129,Dybala,3,L,links geneigt,central,Ingame,League,187,no,null,null,null,null,null,ST,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6,1,1,1,1,1,1,normal,no,3,normal,no,null,Club,League,26,null,null,Red-White,Black,no,Missed,no,0,1,2,0,1,0,0,0,0,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,129,Dybala,3,L,no,central,Ingame,League,188,no,Missed,9,6,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,1,1,1,1,1,1,1,normal,yes,2,normal,no,Left,Club,League,26,Missed,Left,Pink,Green,no,Saved,no,0,0,2,0,1,0,1,6,0,7,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
348,129,Dybala,3,L,no,central,Ingame,League,190,no,Saved,4,1,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,3,1,1,1,1,1,1,strong,no,3,normal,no,Left,Club,League,43,Missed,Left,Pink,Blue,no,Goal,no,0,0,2,0,1,0,1,1,0,9,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
349,129,Dybala,3,L,rechts geneigt,central,Ingame,League,188,no,Goal,6,3,null,null,ST,moving,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6,1,1,1,1,1,1,normal,no,3,important,no,Right,Club,League,33,Saved,Left,Pink,Green,no,Goal,no,0,3,2,0,1,0,2,3,0,7,0,1,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3
350,129,Dybala,3,L,step right,central,Ingame,League,196,no,Goal,9,6,null,null,ST,moving,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,6,1,1,1,1,1,1,strong,no,3,normal,no,Right,Club,League,72,Goal,Right,Pink,Green,no,Goal,no,0,3,2,0,1,0,2,6,0,15,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1
351,129,Dybala,3,L,no,central,Ingame,League,188,no,Goal,9,6,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,3,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,83,Goal,Right,White-Black,Green,no,Goal,no,0,0,2,0,1,0,2,6,0,7,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
352,129,Dybala,3,L,step forward,central,Ingame,League,193,no,Goal,3,3,null,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,53,Goal,Right,White-Black,Red,no,Goal,no,0,2,2,0,1,0,2,3,0,12,0,1,0,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
353,129,Dybala,3,L,no,central,Ingame,League,190,no,Goal,7,4,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,26,Goal,Right,Pink,Green,no,Goal,no,0,0,2,0,1,0,2,4,0,9,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1
354,129,Dybala,3,L,no,slightly right,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4,1,1,1,1,1,1,strong,no,3,important,no,Right,Club,League,52,Goal,Right,White-Black,Red,no,Goal,no,0,0,3,0,1,0,2,4,0,7,0,2,0,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
355,129,Dybala,3,L,no,central,Ingame,League,194,no,Goal,4,4,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4,1,1,1,1,1,1,normal,no,2,important,no,Left,Club,League,90,Goal,Right,Pink,Red,no,Goal,no,0,0,2,0,1,0,2,4,0,13,0,2,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
356,129,Dybala,3,L,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4,1,1,1,1,1,1,normal,no,2,important,no,Right,Club,League,15,Goal,Left,White-Black,Blue,no,Goal,no,0,0,2,0,1,0,2,4,0,7,0,2,0,2,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
357,129,Dybala,3,L,jumping on spot,central,Ingame,League,190,no,Goal,7,4,null,null,ST,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6,1,1,1,1,1,1,normal,no,3,normal,no,Left,Club,League,51,Goal,Right,White-Black,Red,no,Goal,no,0,2,2,0,1,0,2,4,0,9,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
358,129,Dybala,3,L,no,central,Shootout,Cup,196,no,Goal,9,6,Final,Goal,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,3,1,1,1,1,1,1,normal,yes,4,important,yes,Left,Club,Cup,null,Goal,Left,White-Black,Gold,no,Saved,no,0,0,2,1,0,0,2,6,0,15,0,2,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
359,129,Dybala,3,L,links geneigt,central,Ingame,League,193,no,Saved,6,3,null,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,40,Goal,Left,White-Black,Red,no,Goal,no,0,1,2,0,1,0,1,3,0,12,0,1,0,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
360,129,Dybala,3,L,no,central,Ingame,Cup,188,no,Goal,9,6,Semi-Final,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4,1,1,1,1,1,1,normal,no,4,normal,yes,Left,Club,Cup,47,Saved,Right,White-Black,Red,no,Goal,no,0,0,2,0,0,0,2,6,0,7,0,2,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3
361,129,Dybala,3,L,no,central,Ingame,Cup,188,no,Goal,7,4,Semi-Final,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4,1,1,1,1,1,1,normal,no,4,normal,yes,Right,Club,Cup,69,Goal,Left,White-Black,Red,no,Goal,no,0,0,2,0,0,0,2,4,0,7,0,2,0,2,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
362,129,Dybala,3,L,no,central,Ingame,League,196,yes,Goal,7,4,null,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,1,1,1,1,1,1,1,normal,no,3,normal,yes,Right,Club,League,90,Goal,Right,White-Black,Gold,no,Goal,no,0,0,2,0,1,1,2,4,0,15,0,2,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
363,129,Dybala,3,L,links geneigt,central,Ingame,UCL,182,no,Goal,1,1,last sixteen,null,ST,moving,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,6,1,1,1,1,1,1,normal,no,4,normal,no,Left,Club,UCL,42,Goal,Right,White-Black,Orange,yes,Goal,yes,0,1,2,0,0,0,2,1,0,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
364,129,Dybala,3,L,no,central,Ingame,Cup,193,no,Goal,9,6,Final,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4,1,1,1,1,1,1,normal,no,4,normal,no,Left,Club,Cup,90,Goal,Left,White-Black,Green,no,Goal,no,0,0,2,0,0,0,2,6,0,12,0,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
365,129,Dybala,3,L,no,central,Ingame,League,188,no,Goal,4,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,3,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,45,Goal,Left,Yellow,Black,no,Goal,no,0,0,2,0,1,0,2,4,0,7,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
366,129,Dybala,3,L,no,central,Ingame,League,194,no,Goal,3,3,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6,1,1,1,1,1,1,normal,yes,3,normal,no,Right,Club,League,84,Goal,Right,Yellow,Green,no,Saved,no,0,0,2,0,1,0,2,3,0,13,0,2,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
367,129,Dybala,3,L,links geneigt,central,Ingame,League,193,yes,Saved,9,6,null,null,ST,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4,1,1,1,1,1,1,normal,yes,3,normal,no,Right,Club,League,90,Goal,Right,White-Black,Red,no,Saved,no,0,1,2,0,1,1,1,6,0,12,0,1,0,2,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
368,129,Dybala,3,L,no,central,Ingame,League,187,no,Saved,4,4,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6,1,1,1,1,1,1,normal,no,3,important,no,Left,Club,League,45,Saved,Right,White-Black,Blue,no,Goal,no,0,0,2,0,1,0,1,4,0,6,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3
369,129,Dybala,3,L,no,central,Ingame,League,187,no,Goal,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4,1,1,1,1,1,1,normal,no,3,important,no,Left,Club,League,74,Saved,Left,White-Black,Blue,no,Goal,no,0,0,2,0,1,0,2,6,0,6,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
370,129,Dybala,3,L,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,5,1,1,1,1,1,1,normal,no,2,normal,yes,Right,Club,League,60,Goal,Left,White-Black,Yellow,no,Goal,no,0,0,2,0,1,0,2,4,0,7,0,2,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
371,129,Dybala,3,L,no,central,Ingame,League,193,no,Goal,8,5,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6,1,1,1,1,1,1,normal,no,3,normal,no,Right,Club,League,50,Goal,Right,White,Green,no,Goal,no,0,0,2,0,1,0,2,5,0,12,0,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1
372,129,Dybala,3,L,no,central,Ingame,Cup,190,no,Goal,9,6,last sixteen,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6,1,1,1,1,1,1,strong,no,3,normal,no,Right,Club,Cup,26,Goal,Right,White-Black,Black,no,Goal,no,0,0,2,0,0,0,2,6,0,9,0,2,0,1,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
373,129,Dybala,3,L,no,central,Shootout,Cup,190,no,Goal,9,6,Final,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6,1,1,1,1,1,1,normal,yes,5,normal,yes,Right,Club,Cup,null,Goal,Right,White-Black,Red,no,Saved,no,0,0,2,1,0,0,2,6,0,9,0,2,0,2,1,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
374,130,Dzagoev,2,R,jumping on spot,central,Shootout,WM,191,no,null,null,null,Quarter-Final,Goal,MF,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6,1,1,1,1,1,1,normal,no,4,normal,no,null,National Team,WM,null,null,null,Red,Green,yes,Goal,yes,1,2,2,1,0,0,0,0,0,10,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
375,131,Dzyuba,2,R,no,central,Ingame,WM,192,no,null,null,null,last sixteen,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6,1,1,1,1,1,1,strong,no,4,normal,yes,null,National Team,WM,41,null,null,White,Green,no,Goal,no,1,0,2,0,0,0,0,0,0,11,0,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
376,131,Dzyuba,2,R,jumping on spot,central,Ingame,EM,189,no,Goal,6,6,Group,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,2,1,1,1,1,1,1,normal,no,4,normal,no,Left,National Team,EM,70,null,null,Red,Blue,yes,Goal,yes,1,2,2,0,0,0,2,6,1,8,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
377,132,Ebert,1,R,no,central,Ingame,Cup,187,yes,null,null,null,2,null,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6,1,1,1,1,1,1,normal,no,3,normal,no,null,Club,Cup,90,null,null,Yellow,Green,no,Goal,no,1,0,2,0,0,1,0,0,0,6,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
