ID;ppos;def;mf;st;foot;Age;RepGK;HeiGK;ClubNT;tpos;tup0;tup;tmid0;tmid;tbot0;tbot;otpos;oup0;oup;omid0;omi;obot0;obot;fav;favU;favF;loc;locH;locN;locA;rno;rno1;rno2;rnoGroup;rnoLS;rnoQF;rnoSF;rnoF;rko;comp;comLea;comCup;comECC;comQuali;comNTC;comFrie;SpecM;Imp;Importantness Game;IngSo;iLdbb;bb3;bb2o;bb2;bb1;d0;il1;il2;Min;Minf30;Minf3;Mins30;Mins3;Mint30;Mint3;Min900;Min90;Dec;GKSo;GKS;moveGK;notmovingGK;nmovGK;cjGrey;cjBlack;cjBlue;cjGreen;cjYellow;cjOrange;cjRed;la1;la2;la3;la4;la5;la6;lpbg;lGKd;tlpmon;Stlsbg;SlGKd;Solsbg;SR1;SRGK1;SR2;SRGK2;SR3;SRGK3;SR4;SRGK4;SR5;SRGK5;SR6;SRGK6;MP1;MPGK1;MP2;MPGK2;MP3;MPGK3;MP4;MPGK4;MP5;MP6;MPGK6;perc1;perc2;perc3;perc4;perc5;perc6;av_1;av_2;av_3;av_4;av_5;av_6;move;still;Choice
366;2;0;1;0;0;10;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;0;1;0;6;0;0;0;0;0;1;0;1;6;0;0;0;0;1;0;1;3;5;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;2;0;0;0;0;1;0;0;2;1;1;1;1;1;2;3;1;1;3;2;0,064655172;0,066174034;0,037878788;0,038768626;0,033018868;0,033794538;0,16856492;0,172524801;0,242236025;0,247926567;0,184387618;0,188719201;0,120689655;0,123524864;0,159090909;0,162828229;0,155660377;0,159317108;0,039863326;0,040799784;0;0,022880215;0,023417711;1;0;0;0;0;0;1;1;1;1;1;1;1;0;6
367;2;0;1;0;0;4;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;3;0;0;1;2;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2;3;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0,064655172;0,064880931;0,037878788;0,03801105;0,033018868;0,033134161;0,16856492;0,169153503;0,242236025;0,243081847;0,184387618;0,185031449;0,120689655;0,12111107;0,159090909;0,159646411;0,155660377;0,156203901;0,039863326;0,040002518;0;0,022880215;0,022960107;0;0;0;0;0;0;1;1;1;1;1;1;1;0;6
368;2;0;1;0;1;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;0;1;0;5;0;0;0;0;1;0;0;1;7;0;0;0;0;1;0;0;3;4;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0,064655172;0,060355069;0,037878788;0,035359535;0,033018868;0,03082284;0,16856492;0,157353958;0,242236025;0,226125325;0,184387618;0,172124316;0,120689655;0,112662795;0,159090909;0,148510047;0,155660377;0,145307674;0,039863326;0,037212085;0;0,022880215;0,021358492;0;0;0;0;0;0;1;1;1;1;1;1;1;0;6
369;2;0;1;0;1;5;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;5;0;0;0;0;1;0;0;1;6;0;0;0;0;1;0;1;3;4;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0,064655172;0,064880931;0,037878788;0,03801105;0,033018868;0,033134161;0,16856492;0,169153503;0,242236025;0,243081847;0,184387618;0,185031449;0,120689655;0,12111107;0,159090909;0,159646411;0,155660377;0,156203901;0,039863326;0,040002518;0;0,022880215;0,022960107;0;0;0;0;0;0;1;1;1;1;1;1;1;0;4
369;2;0;1;0;1;13;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;0;1;0;6;0;0;0;0;0;1;0;1;6;0;0;0;0;1;0;1;3;5;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;2;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0,064655172;0,062941275;0,037878788;0,036874687;0,033018868;0,032143595;0,16856492;0,164096555;0,242236025;0,235814766;0,184387618;0,17949982;0,120689655;0,117490381;0,159090909;0,154873684;0,155660377;0,15153409;0,039863326;0,038806618;0;0,022880215;0,0222737;0;0;0;1;0;0;1;1;1;1;1;1;1;0;5
369;1;1;0;0;0;3;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;0;1;0;4;0;0;0;1;0;0;0;1;7;0;0;0;0;1;0;0;3;4;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0,064655172;0,064880931;0,037878788;0,03801105;0,033018868;0,033134161;0,16856492;0,169153503;0,242236025;0,243081847;0,184387618;0,185031449;0,120689655;0,12111107;0,159090909;0,159646411;0,155660377;0,156203901;0,039863326;0,040002518;0;0,022880215;0,022960107;0;0;0;0,5;0,5;0;1;1;1;1;1;1;1;0;4
369;1;1;0;0;0;8;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;0;1;0;4;0;0;0;1;0;0;0;1;7;0;0;0;0;1;0;1;3;4;0;5;0;0;0;0;0;1;0;4;0;1;1;2;0;1;0;1;0;3;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,064655172;0,063587827;0,037878788;0,037253474;0,033018868;0,032473783;0,16856492;0,165782205;0,242236025;0,238237126;0,184387618;0,181343697;0,120689655;0,118697277;0,159090909;0,156464593;0,155660377;0,153090693;0,039863326;0,039205251;0;0,022880215;0,022502502;0;0;0;0,666666667;0,333333333;0;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;1;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;5;0;0;0;0;1;0;0;1;7;0;0;0;0;1;0;1;3;4;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0,064655172;0,066820586;0,037878788;0,039147414;0,033018868;0,034124727;0,16856492;0,174210451;0,242236025;0,250348928;0,184387618;0,190563077;0,120689655;0,12473176;0,159090909;0,164419138;0,155660377;0,160873712;0,039863326;0,041198417;0;0,022880215;0,023646513;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1
370;3;0;0;1;1;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;7;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;1;3;5;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;1;2;1;0;0;0;0;0;0;2;1;1;1;1;1;2;1;7;1;0;2;0,064655172;0,064880931;0,037878788;0,03801105;0,033018868;0,033134161;0,16856492;0,169153503;0,242236025;0,243081847;0,184387618;0,185031449;0,120689655;0,12111107;0,159090909;0,159646411;0,155660377;0,156203901;0,039863326;0,040002518;0;0,022880215;0,022960107;1;0;0;0;0;0;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;4;0;0;0;1;0;0;0;1;2;0;1;0;0;0;0;0;1;2;0;3;0;0;0;1;0;0;0;1;1;2;0;1;0;1;0;1;0;4;3;0;1;2;0;0;1;0;0;0;0;1;1;1;2;1;1;2;3;7;0;0;0;0,064655172;0,066820586;0,037878788;0,039147414;0,033018868;0,034124727;0,16856492;0,174210451;0,242236025;0,250348928;0,184387618;0,190563077;0,120689655;0,12473176;0,159090909;0,164419138;0,155660377;0,160873712;0,039863326;0,041198417;0;0,022880215;0,023646513;0,5;0;0;0,5;0;0;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;14;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;3;0;0;1;0;0;0;0;0;6;0;0;0;0;1;0;0;2;3;0;5;0;0;0;0;0;1;0;6;0;1;0;1;1;2;0;1;0;3;2;0;1;2;0;0;0;1;0;0;0;1;1;1;2;1;1;2;1;7;0;0;0;0,064655172;0,068113689;0,037878788;0,03990499;0,033018868;0,034785104;0,16856492;0,177581749;0,242236025;0,255193648;0,184387618;0,19425083;0,120689655;0,127145553;0,159090909;0,167600957;0,155660377;0,16398692;0,039863326;0,041995684;0;0,022880215;0,024104118;0,333333333;0;0;0,666666667;0;0;1;1;1;1;1;1;1;0;1
370;3;0;0;1;1;14;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;5;0;0;0;0;1;0;0;1;6;0;0;0;0;1;0;1;3;4;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;2;2;0;1;0;0;1;0;0;0;0;2;1;1;1;1;1;2;3;1;2;2;1;0,064655172;0,066820586;0,037878788;0,039147414;0,033018868;0,034124727;0,16856492;0,174210451;0,242236025;0,250348928;0,184387618;0,190563077;0,120689655;0,12473176;0,159090909;0,164419138;0,155660377;0,160873712;0,039863326;0,041198417;0;0,022880215;0,023646513;0,5;0;0;0,5;0;0;1;1;1;1;1;1;1;0;3
370;3;0;0;1;1;14;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;1;0;1;1;0;3;0;0;0;1;0;0;0;4;0;1;1;2;0;1;0;1;0;2;1;0;1;2;0;0;1;0;0;0;0;1;1;2;1;1;1;2;1;3;0;0;0;0,064655172;0,068760241;0,037878788;0,040283778;0,033018868;0,035115293;0,16856492;0,179267398;0,242236025;0,257616008;0,184387618;0,196094706;0,120689655;0,12835245;0,159090909;0,169191866;0,155660377;0,165543524;0,039863326;0,042394317;0;0,022880215;0,02433292;0,4;0;0,2;0,4;0;0;1;1;1;1;1;1;1;0;6
370;3;0;0;1;1;14;0;16;0;1;1;2;0;1;0;1;3;0;1;0;1;1;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;5;0;0;0;0;0;1;0;4;0;1;1;2;0;1;0;1;0;3;2;0;1;2;0;0;0;1;0;0;0;1;1;1;1;1;2;1;3;4;0;0;0;0,064655172;0,070053344;0,037878788;0,041041353;0,033018868;0,03577567;0,16856492;0,182638697;0,242236025;0,262460729;0,184387618;0,199782458;0,120689655;0,130766243;0,159090909;0,172373684;0,155660377;0,168656731;0,039863326;0,043191584;0;0,022880215;0,024790524;0,333333333;0;0,166666667;0,333333333;0;0,166666667;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;14;0;2;0;1;1;2;0;1;0;1;3;0;1;0;1;1;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;4;0;0;0;0;1;0;0;1;1;2;0;1;0;1;0;1;0;3;2;2;0;1;1;0;0;0;0;0;0;1;1;1;2;1;1;1;1;2;0;0;0;0,064655172;0,060355069;0,037878788;0,035359535;0,033018868;0,03082284;0,16856492;0,157353958;0,242236025;0,226125325;0,184387618;0,172124316;0,120689655;0,112662795;0,159090909;0,148510047;0,155660377;0,145307674;0,039863326;0,037212085;0;0,022880215;0,021358492;0,285714286;0;0,142857143;0,428571429;0;0,142857143;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;14;0;12;0;1;1;2;0;1;0;1;2;0;1;1;2;0;1;2;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;4;0;0;0;0;1;0;0;3;0;1;1;2;0;1;0;1;0;4;3;3;0;1;0;1;0;0;0;0;0;1;1;1;2;1;1;2;3;1;0;0;0;0,064655172;0,066820586;0,037878788;0,039147414;0,033018868;0,034124727;0,16856492;0,174210451;0,242236025;0,250348928;0,184387618;0,190563077;0,120689655;0,12473176;0,159090909;0,164419138;0,155660377;0,160873712;0,039863326;0,041198417;0;0,022880215;0,023646513;0,25;0;0,125;0,5;0;0,125;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;2;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;1;5;0;0;0;0;1;0;0;1;2;0;1;0;0;0;0;0;3;4;0;3;0;0;0;1;0;0;0;5;0;1;0;1;1;2;0;1;0;3;2;0;1;2;0;1;0;0;0;0;0;1;1;1;2;1;1;2;1;2;0;0;0;0,064655172;0,068113689;0,037878788;0,03990499;0,033018868;0,034785104;0,16856492;0,177581749;0,242236025;0,255193648;0,184387618;0,19425083;0,120689655;0,127145553;0,159090909;0,167600957;0,155660377;0,16398692;0,039863326;0,041995684;0;0,022880215;0,024104118;0,222222222;0;0,111111111;0,555555556;0;0,111111111;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;2;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;5;0;0;0;0;1;0;0;1;2;0;1;0;0;0;0;0;3;4;0;4;0;0;0;0;1;0;0;6;0;1;0;1;1;2;0;1;0;3;2;0;1;2;0;1;0;0;0;0;0;1;1;1;2;1;1;2;1;1;0;0;0;0,064655172;0,068113689;0,037878788;0,03990499;0,033018868;0,034785104;0,16856492;0,177581749;0,242236025;0,255193648;0,184387618;0,19425083;0,120689655;0,127145553;0,159090909;0,167600957;0,155660377;0,16398692;0,039863326;0,041995684;0;0,022880215;0,024104118;0,2;0;0,1;0,6;0;0,1;1;1;1;1;1;1;1;0;3
370;3;0;0;1;1;2;0;15;0;1;1;2;0;1;0;1;2;0;1;1;2;0;1;2;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;2;3;0;4;0;0;0;0;1;0;0;3;0;1;1;2;0;1;0;1;0;3;2;0;1;2;0;1;0;0;0;0;0;1;1;2;1;1;1;2;1;2;0;0;0;0,064655172;0,068760241;0,037878788;0,040283778;0,033018868;0,035115293;0,16856492;0,179267398;0,242236025;0,257616008;0,184387618;0,196094706;0,120689655;0,12835245;0,159090909;0,169191866;0,155660377;0,165543524;0,039863326;0,042394317;0;0,022880215;0,02433292;0,181818182;0;0,181818182;0,545454545;0;0,090909091;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;1;3;0;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;2;3;0;5;0;0;0;0;0;1;0;3;0;1;1;2;0;1;0;1;0;3;2;0;1;2;0;1;0;0;0;0;0;1;1;1;2;1;1;2;3;6;0;0;0;0,064655172;0,065527482;0,037878788;0,038389838;0,033018868;0,033464349;0,16856492;0,170839152;0,242236025;0,245504207;0,184387618;0,186875325;0,120689655;0,122317967;0,159090909;0,16123732;0,155660377;0,157760505;0,039863326;0,040401151;0;0,022880215;0,023188909;0,166666667;0;0,166666667;0,583333333;0;0,083333333;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;2;0;8;0;1;1;2;0;1;0;1;3;0;1;0;1;1;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;6;0;0;0;0;0;0;1;7;0;1;0;1;0;1;1;2;0;3;2;2;0;1;0;0;1;0;0;0;0;1;1;1;2;1;1;2;3;2;0;0;0;0,064655172;0,064234379;0,037878788;0,037632262;0,033018868;0,032803972;0,16856492;0,167467854;0,242236025;0,240659487;0,184387618;0,183187573;0,120689655;0,119904174;0,159090909;0,158055502;0,155660377;0,154647297;0,039863326;0,039603884;0;0,022880215;0,022731305;0,153846154;0;0,153846154;0,615384615;0;0,076923077;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;2;0;10;0;1;1;2;0;1;0;1;1;1;2;0;1;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;4;0;0;0;0;1;0;0;6;0;1;0;1;1;2;0;1;0;2;1;3;0;1;0;1;0;0;0;0;0;1;1;1;2;1;1;2;3;1;0;0;0;0,064655172;0,065527482;0,037878788;0,038389838;0,033018868;0,033464349;0,16856492;0,170839152;0,242236025;0,245504207;0,184387618;0,186875325;0,120689655;0,122317967;0,159090909;0,16123732;0,155660377;0,157760505;0,039863326;0,040401151;0;0,022880215;0,023188909;0,142857143;0;0,142857143;0,642857143;0;0,071428571;1;1;1;1;1;1;1;0;3
370;3;0;0;1;1;2;0;10;0;1;1;2;0;1;0;1;2;0;1;1;2;0;1;3;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;5;0;0;0;0;0;1;0;5;0;1;0;1;1;2;0;1;0;3;2;2;0;1;0;0;0;1;0;0;0;1;1;2;1;1;1;2;1;1;0;0;0;0,064655172;0,065527482;0,037878788;0,038389838;0,033018868;0,033464349;0,16856492;0,170839152;0,242236025;0,245504207;0,184387618;0,186875325;0,120689655;0,122317967;0,159090909;0,16123732;0,155660377;0,157760505;0,039863326;0,040401151;0;0,022880215;0,023188909;0,133333333;0;0,2;0,6;0;0,066666667;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2;3;0;4;0;0;0;0;1;0;0;5;0;1;0;1;1;2;0;1;0;3;2;0;1;2;0;1;0;0;0;0;0;1;1;1;2;1;1;1;1;1;0;0;0;0,064655172;0,062941275;0,037878788;0,036874687;0,033018868;0,032143595;0,16856492;0,164096555;0,242236025;0,235814766;0,184387618;0,17949982;0,120689655;0,117490381;0,159090909;0,154873684;0,155660377;0,15153409;0,039863326;0,038806618;0;0,022880215;0,0222737;0,125;0;0,1875;0,625;0;0,0625;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;3;0;9;0;1;1;2;0;1;0;1;1;1;2;0;1;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3;4;0;3;0;0;0;1;0;0;0;4;0;1;1;2;0;1;0;1;0;3;2;0;1;2;1;0;0;0;0;0;0;1;1;1;2;1;1;2;3;3;0;0;0;0,064655172;0,064880931;0,037878788;0,03801105;0,033018868;0,033134161;0,16856492;0,169153503;0,242236025;0,243081847;0,184387618;0,185031449;0,120689655;0,12111107;0,159090909;0,159646411;0,155660377;0,156203901;0,039863326;0,040002518;0;0,022880215;0,022960107;0,117647059;0;0,176470588;0,647058824;0;0,058823529;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;1;6;0;0;0;0;0;1;0;1;3;0;0;1;0;0;0;1;3;5;0;4;0;0;0;0;1;0;0;1;1;2;0;1;0;1;0;1;0;3;2;0;1;2;0;0;1;0;0;0;0;1;1;1;2;1;1;2;1;1;0;0;0;0,064655172;0,060355069;0,037878788;0,035359535;0,033018868;0,03082284;0,16856492;0,157353958;0,242236025;0,226125325;0,184387618;0,172124316;0,120689655;0,112662795;0,159090909;0,148510047;0,155660377;0,145307674;0,039863326;0,037212085;0;0,022880215;0,021358492;0,111111111;0;0,166666667;0,666666667;0;0,055555556;1;1;1;1;1;1;1;0;3
370;3;0;0;1;1;3;0;16;0;1;1;2;0;1;0;1;2;0;1;1;2;0;1;3;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;4;0;4;0;0;0;0;1;0;0;3;0;1;1;2;0;1;0;1;0;3;2;0;1;2;1;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;0;0;0;0,064655172;0,070053344;0,037878788;0,041041353;0,033018868;0,03577567;0,16856492;0,182638697;0,242236025;0,262460729;0,184387618;0,199782458;0,120689655;0,130766243;0,159090909;0,172373684;0,155660377;0,168656731;0,039863326;0,043191584;0;0,022880215;0,024790524;0,105263158;0;0,210526316;0,631578947;0;0,052631579;1;1;1;1;1;1;1;0;6
370;3;0;0;1;1;3;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;7;0;0;0;0;0;0;1;1;3;0;0;1;0;0;0;1;3;5;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;2;0;0;0;0;0;1;0;1;1;1;1;1;2;2;1;1;2;3;2;0,064655172;0,068760241;0,037878788;0,040283778;0,033018868;0,035115293;0,16856492;0,179267398;0,242236025;0,257616008;0,184387618;0,196094706;0,120689655;0,12835245;0,159090909;0,169191866;0,155660377;0,165543524;0,039863326;0,042394317;0;0,022880215;0,02433292;0,1;0;0,2;0,6;0;0,1;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;3;0;10;0;1;1;2;0;1;0;1;3;0;1;0;1;1;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;2;3;0;4;0;0;0;0;1;0;0;4;0;1;1;2;0;1;0;1;0;3;2;0;1;2;0;0;0;0;1;0;0;1;1;1;2;1;1;1;1;5;0;0;0;0,064655172;0,065527482;0,037878788;0,038389838;0,033018868;0,033464349;0,16856492;0,170839152;0,242236025;0,245504207;0,184387618;0,186875325;0,120689655;0,122317967;0,159090909;0,16123732;0,155660377;0,157760505;0,039863326;0,040401151;0;0,022880215;0,023188909;0,095238095;0;0,19047619;0,619047619;0;0,095238095;1;1;1;1;1;1;1;0;2
370;3;0;0;1;1;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;1;1;0;0;6;0;0;0;0;0;1;0;1;2;0;1;0;0;0;0;0;2;3;0;5;0;0;0;0;0;1;0;6;0;1;0;1;1;2;0;1;0;3;2;0;1;2;0;0;0;0;1;0;0;1;2;1;1;1;1;2;1;4;0;0;0;0,064655172;0,064234379;0,037878788;0,037632262;0,033018868;0,032803972;0,16856492;0,167467854;0,242236025;0,240659487;0,184387618;0,183187573;0,120689655;0,119904174;0,159090909;0,158055502;0,155660377;0,154647297;0,039863326;0,039603884;0;0,022880215;0,022731305;0,090909091;0,045454545;0,181818182;0,590909091;0;0,090909091;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;3;0;10;0;1;1;2;0;1;0;1;1;1;2;0;1;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;4;0;0;0;0;1;0;0;3;0;1;1;2;0;1;0;1;0;3;2;2;1;2;0;1;0;0;0;0;0;1;1;1;2;1;1;2;1;1;0;0;0;0,064655172;0,065527482;0,037878788;0,038389838;0,033018868;0,033464349;0,16856492;0,170839152;0,242236025;0,245504207;0,184387618;0,186875325;0,120689655;0,122317967;0,159090909;0,16123732;0,155660377;0,157760505;0,039863326;0,040401151;0;0,022880215;0,023188909;0,086956522;0,043478261;0,173913043;0,608695652;0;0,086956522;1;1;1;1;1;1;1;0;5
370;3;0;0;1;1;4;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;1;0;1;1;0;4;0;0;0;0;1;0;0;6;0;1;0;1;1;2;0;1;0;3;2;0;1;2;0;1;0;0;0;0;0;1;1;1;1;2;1;2;1;1;0;0;0;0,064655172;0,065527482;0,037878788;0,038389838;0,033018868;0,033464349;0,16856492;0,170839152;0,242236025;0,245504207;0,184387618;0,186875325;0,120689655;0,122317967;0,159090909;0,16123732;0,155660377;0,157760505;0,039863326;0,040401151;0;0,022880215;0,023188909;0,083333333;0,041666667;0,166666667;0,583333333;0,041666667;0,083333333;1;1;1;1;1;1;1;0;6
370;3;0;0;1;1;4;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;7;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;0;3;4;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;2;0;0;1;0;0;0;0;1;1;1;1;1;2;2;1;1;2;3;2;0,064655172;0,065527482;0,037878788;0,038389838;0,033018868;0,033464349;0,16856492;0,170839152;0,242236025;0,245504207;0,184387618;0,186875325;0,120689655;0,122317967;0,159090909;0,16123732;0,155660377;0,157760505;0,039863326;0,040401151;0;0,022880215;0,023188909;0,08;0,04;0,16;0,56;0,04;0,12;1;1;1;1;1;1;1;0;5
370;3;0;0;1;1;4;0;7;0;1;1;2;0;1;0;1;1;1;2;0;1;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3;4;0;4;0;0;0;0;1;0;0;2;1;2;0;1;0;1;0;1;0;3;2;0;1;2;0;0;0;1;0;0;0;1;1;1;1;2;1;2;1;1;0;0;0;0,064655172;0,063587827;0,037878788;0,037253474;0,033018868;0,032473783;0,16856492;0,165782205;0,242236025;0,238237126;0,184387618;0,181343697;0,120689655;0,118697277;0,159090909;0,156464593;0,155660377;0,153090693;0,039863326;0,039205251;0;0,022880215;0,022502502;0,076923077;0,038461538;0,153846154;0,538461538;0,076923077;0,115384615;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;4;0;10;0;1;1;2;0;1;0;1;2;0;1;1;2;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;2;0;1;1;0;0;0;0;4;0;1;1;2;0;1;0;1;0;3;2;0;1;2;0;0;1;0;0;0;0;1;1;1;2;1;1;2;1;2;0;0;0;0,064655172;0,065527482;0,037878788;0,038389838;0,033018868;0,033464349;0,16856492;0,170839152;0,242236025;0,245504207;0,184387618;0,186875325;0,120689655;0,122317967;0,159090909;0,16123732;0,155660377;0,157760505;0,039863326;0,040401151;0;0,022880215;0,023188909;0,074074074;0,037037037;0,148148148;0,555555556;0,074074074;0,111111111;1;1;1;1;1;1;1;0;2
370;3;0;0;1;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;4;0;0;0;0;1;0;0;3;0;1;1;2;0;1;0;1;0;3;2;0;1;2;0;0;0;0;1;0;0;1;2;1;1;1;1;2;3;5;0;0;0;0,064655172;0,06100162;0,037878788;0,035738323;0,033018868;0,031153029;0,16856492;0,159039608;0,242236025;0,228547685;0,184387618;0,173968192;0,120689655;0,113869691;0,159090909;0,150100957;0,155660377;0,146864278;0,039863326;0,037610718;0;0,022880215;0,021587294;0,071428571;0,071428571;0,142857143;0,535714286;0,071428571;0,107142857;1;1;1;1;1;1;1;0;4
370;3;0;0;1;1;4;1;6;0;1;1;2;0;1;0;1;3;0;1;0;1;1;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3;0;4;0;0;0;0;1;0;0;6;0;1;0;1;1;2;0;1;0;3;2;2;0;1;0;0;0;0;0;0;0;1;1;1;2;1;1;2;1;4;0;0;0;0,064655172;0,062941275;0,037878788;0,036874687;0,033018868;0,032143595;0,16856492;0,164096555;0,242236025;0,235814766;0,184387618;0,17949982;0,120689655;0,117490381;0,159090909;0,154873684;0,155660377;0,15153409;0,039863326;0,038806618;0;0,022880215;0,0222737;0,068965517;0,068965517;0,137931034;0,551724138;0,068965517;0,103448276;1;1;1;1;1;1;1;0;4
