"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_consider_fe_Immobile6",-2.74200017700524,NA,NA,NA,NA
"b_consider_fe_James_Rodriguez2",29.3738964850893,NA,NA,NA,NA
"b_consider_fe_James_Rodriguez3",-8.84682078877229,NA,NA,NA,NA
"b_consider_fe_James_Rodriguez4",18.5751292905125,NA,NA,NA,NA
"b_consider_fe_James_Rodriguez5",-5.06037338077087,NA,NA,NA,NA
"b_consider_fe_James_Rodriguez6",19.8074312733773,NA,NA,NA,NA
"b_consider_fe_Jedinak2",-2.78495283563315,NA,NA,NA,NA
"b_consider_fe_Jedinak3",-5.74359874181093,NA,NA,NA,NA
"b_consider_fe_Jedinak4",19.319932295371,NA,NA,NA,NA
"b_consider_fe_Jedinak5",-3.47492219329364,NA,NA,NA,NA
"b_consider_fe_Jedinak6",22.0052514278247,NA,NA,NA,NA
"b_consider_fe_Jorginho2",-16.4784103496087,NA,NA,NA,NA
"b_consider_fe_Jorginho3",-14.0618392244881,NA,NA,NA,NA
"b_consider_fe_Jorginho4",-4.32663683440318,NA,NA,NA,NA
"b_consider_fe_Jorginho5",-9.53561804975132,NA,NA,NA,NA
"b_consider_fe_Jorginho6",-1.81993187065002,NA,NA,NA,NA
"b_consider_fe_Kalou2",-14.2342063519274,NA,NA,NA,NA
"b_consider_fe_Kalou3",2.74999902254452,NA,NA,NA,NA
"b_consider_fe_Kalou4",-34.6136932817624,NA,NA,NA,NA
"b_consider_fe_Kalou5",9.59202962940355,NA,NA,NA,NA
"b_consider_fe_Kalou6",-30.8893140951069,NA,NA,NA,NA
"b_consider_fe_Kane2",6.23807496734747,NA,NA,NA,NA
"b_consider_fe_Kane3",2.94144127112716,NA,NA,NA,NA
"b_consider_fe_Kane4",-5.7101442654783,NA,NA,NA,NA
"b_consider_fe_Kane5",9.24704810963881,NA,NA,NA,NA
"b_consider_fe_Kane6",-3.56426155109226,NA,NA,NA,NA
"b_consider_fe_Kessie2",4.94589685171487,NA,NA,NA,NA
"b_consider_fe_Kessie3",-18.6393968800226,NA,NA,NA,NA
"b_consider_fe_Kessie4",-5.77408687535462,NA,NA,NA,NA
"b_consider_fe_Kessie5",8.12915830373754,NA,NA,NA,NA
"b_consider_fe_Kessie6",-2.76205892483896,NA,NA,NA,NA
