ID,playerid,name,foot,moveGK,GKS,Ingso,Competetion,HeiGK,Dec,lpbg,la9,la6,rnoGroup,Solsbgopponent,positiondef,nmovGK,SRGK1,SRGK2,SRGK3,SRGK4,SRGK5,SRGK6,Choice
157,54,Bentaleb,L,no,central,Ingame,UCL,188,no,Goal,9,6,last sixteen,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
158,54,Bentaleb,L,no,central,Ingame,UCL,188,no,Goal,6,6,last sixteen,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,1
159,54,Bentaleb,L,no,central,Ingame,League,194,no,Goal,4,1,null,null,MF,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,6
160,55,Benzema,R,jumping on spot,central,Ingame,WM,179,no,null,null,null,Group,null,ST,moving,0.05776904,0.105681818,0.029502176,0.150611827,0.216436553,0.16474932,1
161,55,Benzema,R,step right,central,Ingame,WM,194,no,Goal,4,1,Group,null,ST,moving,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
162,55,Benzema,R,no,central,Ingame,EM,190,no,null,null,null,Group,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
163,56,Berardi,L,rechts geneigt,slightly right,Shootout,EM,185,no,null,null,null,Final,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
164,57,Bernadeschi,L,jumping left and right,slightly right,Shootout,EM,190,no,null,null,null,Semi-Final,Goal,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,3
165,57,Bernadeschi,L,no,central,Shootout,EM,185,no,Goal,3,3,Final,Missed,MF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,5
166,58,Besuschkow,R,no,central,Shootout,Cup,192,yes,null,null,null,last sixteen,Missed,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
167,59,Bicakcic,R,jumping on spot,central,Shootout,Cup,195,no,null,null,null,1,Goal,DF,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,1
168,60,Bickel,R,no,central,Shootout,Cup,187,yes,null,null,null,1,Goal,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,1
169,61,Bittencourt,R,jumping on spot,central,Ingame,League,192,no,null,null,null,null,null,MF,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
170,62,Blanco,R,no,slightly left,Ingame,WM,188,no,null,null,null,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
171,63,Blaszczykowski,R,no,central,Shootout,EM,183,no,null,null,null,last sixteen,Goal,MF,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,6
172,63,Blaszczykowski,R,jumping on spot,central,Shootout,EM,190,no,Goal,6,6,Quarter-Final,Goal,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
173,64,Boateng,R,no,central,Shootout,EM,192,yes,null,null,null,Quarter-Final,Goal,DF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
174,65,Bogarde,R,jumping on spot,central,Shootout,Cup,187,no,null,null,null,2,Goal,DF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
175,66,Bolanos,R,no,slightly right,Shootout,WM,193,no,null,null,null,Quarter-Final,Goal,MF,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,1
176,67,Bon.Kalou,R,links geneigt,central,Ingame,WM,186,no,null,null,null,Group,null,MF,moving,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,6
177,68,Bonucci,R,links geneigt,central,Ingame,EM,193,no,null,null,null,Quarter-Final,null,DF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
178,68,Bonucci,R,jumping on spot,central,Shootout,EM,193,no,Goal,9,6,Quarter-Final,Goal,DF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
179,68,Bonucci,R,no,central,Shootout,EM,190,no,null,null,null,Semi-Final,Goal,DF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
180,68,Bonucci,R,no,central,Shootout,EM,185,no,Goal,9,6,Final,Goal,DF,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,1
181,69,Borges,R,no,central,Shootout,WM,190,no,null,null,null,last sixteen,null,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,2
182,69,Borges,R,no,central,Shootout,WM,193,no,Goal,2,2,Quarter-Final,null,MF,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
183,70,Borowski,R,no,central,Shootout,WM,186,no,null,null,null,Quarter-Final,Goal,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,6
184,71,Brady,L,no,central,Ingame,EM,188,no,null,null,null,last sixteen,null,MF,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
185,72,Bravo,R,no,central,Ingame,WM,185,no,null,null,null,Group,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,3
186,73,Brosinski,R,no,central,Ingame,League,183,no,null,null,null,null,null,DF,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
187,73,Brosinski,R,null,0,Ingame,League,190,no,Goal,7,4,null,null,DF,null,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
188,73,Brosinski,R,jumping on spot,slightly right,Shootout,Cup,191,yes,Saved,7,4,1,Goal,DF,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,1
189,73,Brosinski,R,null,0,Ingame,League,192,no,Goal,1,1,null,null,DF,null,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
190,73,Brosinski,R,jumping on spot,central,Ingame,Cup,189,no,Goal,7,4,1,null,DF,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,1
191,73,Brosinski,R,no,central,Ingame,League,192,no,Goal,1,1,null,null,DF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
192,73,Brosinski,R,no,central,Ingame,League,198,yes,Goal,9,6,null,null,DF,still,0.070053523,0.112878788,0.035775761,0.182639162,0.262461397,0.199782967,4
193,73,Brosinski,R,no,central,Ingame,League,189,no,Goal,7,4,null,null,DF,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
194,73,Brosinski,R,jumping on spot,central,Ingame,League,187,no,Goal,9,6,null,null,DF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
195,73,Brosinski,R,no,central,Ingame,League,185,no,Goal,4,4,null,null,DF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
196,73,Brosinski,R,no,central,Ingame,League,190,no,Goal,9,6,null,null,DF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
197,73,Brosinski,R,no,central,Ingame,League,185,no,Goal,7,4,null,null,DF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
198,74,Brozovic,R,no,central,Shootout,WM,186,no,null,null,null,Quarter-Final,Saved,MF,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,3
199,75,Bruma,R,no,central,Ingame,League,196,no,null,null,null,null,null,MF,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,2
200,76,Bruno Alves,R,no,central,Shootout,EM,182,no,null,null,null,Semi-Final,Goal,DF,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,3
201,77,Bülow,R,no,central,Shootout,Cup,190,no,null,null,null,2,Goal,MF,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,2
202,78,Burgstaller,R,no,central,Shootout,Cup,192,no,null,null,null,2,Saved,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,1
203,79,Busquets,R,no,central,Shootout,EM,183,no,null,null,null,Quarter-Final,null,MF,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
204,80,Cabanas,R,rechts geneigt,central,Shootout,WM,191,no,null,null,null,last sixteen,Goal,MF,moving,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,5
205,81,Caligiuri,R,no,central,Ingame,League,192,no,null,null,null,null,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
206,81,Caligiuri,R,jumping on spot,central,Shootout,Cup,192,no,Missed,7,4,2,Goal,MF,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
207,81,Caligiuri,R,no,central,Ingame,League,187,no,Goal,9,6,null,null,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
208,81,Caligiuri,R,no,central,Ingame,League,197,no,Goal,9,6,null,null,MF,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,1
209,81,Caligiuri,R,no,central,Ingame,League,187,no,Goal,4,1,null,null,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,1
210,81,Caligiuri,R,no,central,Ingame,League,187,no,Goal,1,1,null,null,MF,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
211,81,Caligiuri,R,no,central,Ingame,League,192,no,Goal,9,6,null,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
212,81,Caligiuri,R,jumping left and right,central,Ingame,Cup,182,no,Saved,9,6,1,null,MF,moving,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,4
213,81,Caligiuri,R,no,central,Ingame,League,192,no,Goal,7,4,null,null,MF,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,2
214,81,Caligiuri,R,no,central,Ingame,League,191,no,Goal,5,2,null,null,MF,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,1
215,81,Caligiuri,R,jumping on spot,central,Ingame,League,196,no,Goal,4,1,null,null,MF,moving,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,1
216,81,Caligiuri,R,jumping on spot,central,Ingame,League,193,no,Goal,4,1,null,null,MF,moving,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,2
217,82,Cambiasso,L,jumping on spot,central,Shootout,WM,190,yes,null,null,null,Quarter-Final,Goal,MF,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
218,83,Camonaresi,R,no,central,Shootout,EM,182,no,null,null,null,Quarter-Final,null,MF,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,3
219,84,Campbell,L,jumping left and right,slightly left,Shootout,WM,190,no,null,null,null,last sixteen,Goal,ST,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
220,85,Campulka,R,rechts geneigt,central,Shootout,Cup,187,no,null,null,null,1,Missed,DF,moving,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
221,86,Cardozo,L,step forward,central,Shootout,WM,185,yes,null,null,null,last sixteen,Goal,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
222,86,Cardozo,L,no,central,Ingame,WM,182,no,Goal,7,4,Quarter-Final,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,6
223,87,Carragher,R,no,central,Shootout,WM,185,no,null,null,null,Quarter-Final,Goal,DF,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
224,88,Cauly,R,no,central,Shootout,Cup,194,yes,null,null,null,1,Saved,MF,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
225,89,Cavani,R,no,central,Ingame,League,195,no,null,null,null,null,null,ST,still,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,4
226,89,Cavani,R,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
227,89,Cavani,R,no,central,Ingame,League,189,yes,Goal,7,4,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,3
228,89,Cavani,R,no,central,Ingame,Friendly,187,no,Goal,3,3,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
229,89,Cavani,R,no,central,Ingame,EL,183,no,Goal,7,4,Group,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
230,89,Cavani,R,no,central,Shootout,Cup,192,no,Goal,7,4,Quarter-Final,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,4
231,89,Cavani,R,no,central,Ingame,League,191,no,Goal,7,4,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
232,89,Cavani,R,no,central,Ingame,League,187,no,Goal,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
233,89,Cavani,R,no,central,Ingame,League,194,no,Goal,7,4,null,null,ST,still,0.067467316,0.111363636,0.034455007,0.175896565,0.252771956,0.192407463,4
234,89,Cavani,R,no,central,Ingame,League,191,no,Missed,7,4,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
235,89,Cavani,R,no,central,Ingame,League,190,no,Goal,7,4,null,null,ST,still,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
236,89,Cavani,R,no,central,Ingame,League,193,no,Goal,6,6,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
237,89,Cavani,R,jumping on spot,central,Ingame,League,192,no,Saved,7,4,null,null,ST,moving,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
238,89,Cavani,R,no,central,Ingame,UCL,196,no,Goal,9,6,Group,null,ST,still,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
239,89,Cavani,R,no,central,Ingame,League,181,no,Goal,7,4,null,null,ST,still,0.059062144,0.106439394,0.030162554,0.153983125,0.221281273,0.168437072,5
240,89,Cavani,R,no,central,Ingame,League,183,no,Goal,5,5,null,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,4
241,89,Cavani,R,no,central,Ingame,Cup,192,no,Saved,4,4,Quarter-Final,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,5
242,89,Cavani,R,no,central,Ingame,League,186,no,Goal,8,5,null,null,ST,still,0.062294902,0.108333333,0.031813497,0.162411371,0.233393074,0.177656453,4
243,89,Cavani,R,no,central,Ingame,League,193,no,Goal,7,4,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
244,89,Cavani,R,no,central,Ingame,League,193,no,Saved,4,4,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,5
245,89,Cavani,R,jumping on spot,central,Ingame,League,195,no,Saved,8,5,null,null,ST,moving,0.068113868,0.111742424,0.034785195,0.177582214,0.255194317,0.194251339,4
246,89,Cavani,R,no,central,Ingame,Cup,187,no,Goal,7,4,Final,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,6
247,89,Cavani,R,no,central,Ingame,League,193,no,Goal,9,6,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,6
248,89,Cavani,R,no,central,Ingame,League,188,no,Goal,9,6,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,3
249,89,Cavani,R,no,central,Ingame,League,192,no,Missed,3,3,null,null,ST,still,0.066174213,0.110606061,0.033794629,0.172525267,0.247927236,0.18871971,6
250,89,Cavani,R,no,central,Ingame,EL,189,no,Goal,6,6,Group,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
251,89,Cavani,R,no,central,Ingame,EL,197,yes,Goal,4,4,Group,null,ST,still,0.069406971,0.1125,0.035445573,0.180953513,0.260039037,0.197939091,4
252,89,Cavani,R,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,6
253,89,Cavani,R,no,central,Ingame,League,183,no,Goal,9,6,null,null,ST,still,0.060355247,0.10719697,0.030822931,0.157354424,0.226125994,0.172124825,6
254,89,Cavani,R,no,central,Ingame,League,187,no,Goal,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
255,89,Cavani,R,no,central,Ingame,League,189,no,Saved,4,4,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
256,89,Cavani,R,jumping on spot,central,Ingame,League,190,no,Goal,7,4,null,null,ST,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,6
257,89,Cavani,R,no,central,Ingame,League,193,no,Saved,6,6,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
258,89,Cavani,R,jumping on spot,central,Ingame,League,196,no,Goal,7,4,null,null,ST,moving,0.068760419,0.112121212,0.035115384,0.179267863,0.257616677,0.196095215,4
259,89,Cavani,R,jumping on spot,central,Ingame,League,189,no,Goal,7,4,null,null,ST,moving,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,6
260,89,Cavani,R,step left,central,Ingame,League,184,no,Goal,9,6,null,null,ST,moving,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,3
261,89,Cavani,R,step right,slightly right,Ingame,Cup,184,no,Goal,3,3,Final,null,ST,moving,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
262,89,Cavani,R,step forward,central,Ingame,WM,185,no,Goal,7,4,Group,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
263,89,Cavani,R,rechts geneigt,central,Ingame,League,185,no,Goal,9,6,null,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,5
264,89,Cavani,R,jumping on spot,central,Ingame,Friendly,190,no,Goal,5,5,null,null,ST,moving,0.064881109,0.109848485,0.033134252,0.169153968,0.243082515,0.185031958,4
265,89,Cavani,R,no,central,Ingame,League,187,no,Goal,4,4,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
266,89,Cavani,R,no,central,Ingame,League,182,no,Goal,7,4,null,null,ST,still,0.059708695,0.106818182,0.030492742,0.155668775,0.223703633,0.170280948,3
267,89,Cavani,R,rechts geneigt,central,Ingame,Friendly,181,no,Goal,3,3,null,null,ST,moving,0.059062144,0.106439394,0.030162554,0.153983125,0.221281273,0.168437072,4
268,89,Cavani,R,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
269,89,Cavani,R,no,central,Ingame,Friendly,184,no,Saved,7,4,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,2
270,89,Cavani,R,no,central,Ingame,League,185,no,Goal,2,2,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
271,89,Cavani,R,step right,central,Ingame,League,185,no,Goal,7,4,null,null,ST,moving,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,4
272,89,Cavani,R,no,central,Ingame,UCL,188,no,Goal,7,4,Group,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
273,89,Cavani,R,no,central,Ingame,League,184,no,Goal,7,4,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,5
274,89,Cavani,R,no,central,Ingame,League,189,no,Goal,8,5,null,null,ST,still,0.064234557,0.109469697,0.032804063,0.167468319,0.240660155,0.183188082,4
275,89,Cavani,R,no,central,Ingame,League,185,no,Goal,7,4,null,null,ST,still,0.06164835,0.107954545,0.031483309,0.160725722,0.230970714,0.175812577,6
276,89,Cavani,R,no,central,Ingame,League,191,no,Goal,9,6,null,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,6
277,89,Cavani,R,no,central,Ingame,League,187,no,Goal,9,6,null,null,ST,still,0.062941454,0.108712121,0.032143686,0.164097021,0.235815435,0.179500329,4
278,89,Cavani,R,no,central,Ingame,WM-Quali,191,no,Goal,7,4,Group,null,ST,still,0.065527661,0.110227273,0.033464441,0.170839617,0.245504876,0.186875834,4
279,89,Cavani,R,no,central,Ingame,League,180,no,Goal,7,4,null,null,ST,still,0.058415592,0.106060606,0.029832365,0.152297476,0.218858913,0.166593196,4
280,89,Cavani,R,no,central,Ingame,League,193,no,Saved,4,4,null,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,4
281,89,Cavani,R,no,central,Ingame,League,188,no,Goal,7,4,null,null,ST,still,0.063588006,0.109090909,0.032473875,0.16578267,0.238237795,0.181344206,4
282,89,Cavani,R,no,central,Ingame,UCL,193,no,Goal,7,4,Group,null,ST,still,0.066820764,0.110984848,0.034124818,0.174210916,0.250349596,0.190563586,3
283,89,Cavani,R,no,central,Ingame,League,184,no,Goal,3,3,null,null,ST,still,0.061001799,0.107575758,0.03115312,0.159040073,0.228548354,0.173968701,4
284,89,Cavani,R,links geneigt,central,Ingame,League,198,no,Saved,4,4,null,null,ST,moving,0.070053523,0.112878788,0.035775761,0.182639162,0.262461397,0.199782967,4
